link;value
"http://dbpedia.org/class/yago/FootballClubsInLondon"; 0.0075000000000000015
"http://dbpedia.org/class/yago/FormerFootballLeagueClubs"; 0.0075000000000000015
"http://dbpedia.org/resource/Didier_Drogba"; 0.15000000000000002
"http://dbpedia.org/class/yago/2006FIFAWorldCupPlayers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/Player110439851"; 0.06627321143617021
"http://dbpedia.org/class/yago/2010FIFAWorldCupPlayers"; 0.005900265957446809
"http://dbpedia.org/class/yago/AssociationFootballForwards"; 0.0027127659574468087
"http://dbpedia.org/class/yago/Forward110105733"; 0.005018617021276596
"http://dbpedia.org/class/yago/Athlete109820263"; 0.02747150265957447
"http://dbpedia.org/class/yago/Contestant109613191"; 0.0945106635638298
"http://dbpedia.org/class/yago/BasketballPlayer109842047"; 0.006978590425531915
"http://dbpedia.org/class/yago/CausalAgent100007347"; 0.03722475594082447
"http://dbpedia.org/class/yago/Citizen109923673"; 0.005018617021276596
"http://dbpedia.org/class/yago/National109625401"; 0.006978590425531915
"http://dbpedia.org/class/yago/Person100007846"; 0.1105570234707447
"http://dbpedia.org/class/yago/Emigrant110051975"; 0.0073244680851063835
"http://dbpedia.org/class/yago/Migrant110314952"; 0.008938563829787234
"http://dbpedia.org/class/yago/FootballPlayer110101634"; 0.03679867021276596
"http://dbpedia.org/class/yago/LivingThing100004258"; 0.03754130850714761
"http://dbpedia.org/class/yago/Whole100003553"; 0.03781037818852228
"http://dbpedia.org/class/yago/Organism100004475"; 0.03722475594082447
"http://dbpedia.org/class/yago/Traveler109629752"; 0.010310545212765957
"http://dbpedia.org/class/yago/PremierLeaguePlayers"; 0.005900265957446809
"http://xmlns.com/foaf/0.1/Person"; 0.005900265957446809
"http://www.openlinksw.com/virtpivot/icons/Person"; 0.005015226063829788
"http://dbpedia.org/ontology/Person"; 0.015178434175531913
"http://www.wikidata.org/entity/Q215627"; 0.007572007978723406
"http://www.wikidata.org/entity/Q18336849"; 0.0032181033909574473
"http://www.wikidata.org/entity/Q830077"; 0.0032181033909574473
"http://www.wikidata.org/entity/Q5"; 0.005900265957446809
"http://www.wikidata.org/entity/Q164509"; 0.001671742021276596
"http://www.wikidata.org/entity/Q5891007"; 0.001671742021276596
"http://www.wikidata.org/entity/Q937857"; 0.005900265957446809
"http://www.wikidata.org/entity/Q18536342"; 0.002507613031914894
"http://www.wikidata.org/entity/Q2066131"; 0.002507613031914894
"http://dbpedia.org/ontology/Athlete"; 0.010915492021276596
"http://dbpedia.org/ontology/SoccerPlayer"; 0.005900265957446809
"http://dbpedia.org/class/yago/C%C3%B4teD'IvoireInternationalFootballers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/ChelseaF.C.Players"; 0.005900265957446809
"http://dbpedia.org/class/yago/EAGuingampPlayers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/ExpatriateFootballersInEngland"; 0.005900265957446809
"http://dbpedia.org/class/yago/FrenchFootballers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/FrenchPeopleOfIvorianDescent"; 0.0027127659574468087
"http://dbpedia.org/class/yago/NaturalizedCitizensOfFrance"; 0.0027127659574468087
"http://dbpedia.org/class/yago/OlympiqueDeMarseillePlayers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/PeopleFromAbidjan"; 0.0027127659574468087
"http://dbpedia.org/class/yago/IvorianEmigrantsToFrance"; 0.0027127659574468087
"http://dbpedia.org/class/yago/IvorianEmigrantsToTheUnitedKingdom"; 0.0027127659574468087
"http://dbpedia.org/class/yago/IvorianExpatriateFootballers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/LeMansFCPlayers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/LevalloisSCPlayers"; 0.0027127659574468087
"http://dbpedia.org/class/yago/Ligue1Players"; 0.0027127659574468087
"http://dbpedia.org/class/yago/Ligue2Players"; 0.0027127659574468087
"http://dbpedia.org/class/yago/LivingPeople"; 0.005900265957446809
"http://dbpedia.org/resource/FA_Cup_Final"; 0.15000000000000002
"http://dbpedia.org/class/yago/Contest107456188"; 0.05910631054687501
"http://dbpedia.org/class/yago/SocialEvent107288639"; 0.06617786396484376
"http://dbpedia.org/class/yago/Event100029378"; 0.0721886843701172
"http://dbpedia.org/class/yago/PsychologicalFeature100023100"; 0.04661769085729981
"http://dbpedia.org/class/yago/Final107466832"; 0.040999218750000004
"http://dbpedia.org/class/yago/Match107470671"; 0.050786835937500004
"http://dbpedia.org/class/yago/FACupFinals"; 0.0159375
"http://dbpedia.org/class/yago/CupFinal107467027"; 0.029484375
"http://dbpedia.org/resource/Goal_(sport)"; 0.15000000000000002
"http://dbpedia.org/class/yago/Collection107951464"; 0.08199843750000001
"http://dbpedia.org/class/yago/Law108441203"; 0.05896875
"http://dbpedia.org/class/yago/LawsOfAssociationFootball"; 0.031875
"http://dbpedia.org/resource/Good_(economics)"; 0.15000000000000002
"http://dbpedia.org/class/yago/Advantage105155821"; 0.054665625
"http://dbpedia.org/class/yago/Asset105154517"; 0.06771578125
"http://dbpedia.org/class/yago/Quality104723816"; 0.0788084140625
"http://dbpedia.org/class/yago/Attribute100024264"; 0.08823715195312501
"http://dbpedia.org/class/yago/Good105159725"; 0.03931250000000001
"http://dbpedia.org/class/yago/Goods"; 0.021250000000000005
"http://dbpedia.org/resource/Graham_cracker"; 0.15000000000000002
"http://www.wikidata.org/entity/Q2095"; 0.06375
"http://www.wikidata.org/entity/Q2424752"; 0.02709375
"http://www.wikidata.org/entity/Q28877"; 0.02709375
"http://dbpedia.org/ontology/Food"; 0.06375
"http://dbpedia.org/resource/Liverpool"; 0.15000000000000002
"http://dbpedia.org/class/yago/AdministrativeDistrict108491826"; 0.01517311298076923
"http://dbpedia.org/class/yago/District108552138"; 0.018945222956730772
"http://dbpedia.org/class/yago/Area108497294"; 0.01212437139423077
"http://dbpedia.org/class/yago/Borough108540532"; 0.006048076923076923
"http://dbpedia.org/class/yago/Capital108518505"; 0.006048076923076923
"http://dbpedia.org/class/yago/Seat108647945"; 0.008410096153846153
"http://dbpedia.org/class/yago/Center108523483"; 0.0104178125
"http://dbpedia.org/class/yago/City108524735"; 0.008826923076923078
"http://dbpedia.org/class/yago/Municipality108626283"; 0.01591298076923077
"http://dbpedia.org/class/yago/Economy108366753"; 0.006048076923076923
"http://dbpedia.org/class/yago/System108435388"; 0.008410096153846153
"http://dbpedia.org/class/yago/Town108665504"; 0.006048076923076923
"http://dbpedia.org/class/yago/UrbanArea108675967"; 0.010032247596153846
"http://dbpedia.org/class/yago/PortCitiesAndTownsInTheUnitedKingdom"; 0.0032692307692307695
"http://www.wikidata.org/entity/Q515"; 0.0032692307692307695
"http://www.wikidata.org/entity/Q1048835"; 9.262820512820514E-4
"http://dbpedia.org/ontology/City"; 0.0032692307692307695
"http://dbpedia.org/ontology/Settlement"; 0.006048076923076923
"http://dbpedia.org/class/yago/CitiesInNorthWestEngland"; 0.0032692307692307695
"http://dbpedia.org/class/yago/EconomiesByCityInEngland"; 0.0032692307692307695
"http://dbpedia.org/class/yago/EuropeanCapitalsOfCulture"; 0.0032692307692307695
"http://dbpedia.org/class/yago/NUTS3StatisticalRegionsOfTheUnitedKingdom"; 0.0032692307692307695
"http://dbpedia.org/class/yago/PopulatedCoastalPlacesInMerseyside"; 0.0032692307692307695
"http://dbpedia.org/class/yago/PopulatedPlacesEstablishedInThe13thCentury"; 0.0032692307692307695
"http://dbpedia.org/class/yago/LocalGovernmentDistrictsOfNorthWestEngland"; 0.0032692307692307695
"http://dbpedia.org/class/yago/MetropolitanBoroughs"; 0.0032692307692307695
"http://dbpedia.org/class/yago/TownsInMerseyside"; 0.0032692307692307695
"http://dbpedia.org/class/yago/WorldHeritageSitesInEngland"; 0.0032692307692307695
"http://dbpedia.org/resource/NASA"; 0.15000000000000002
"http://dbpedia.org/class/yago/AdministrativeUnit108077292"; 0.028007500000000005
"http://dbpedia.org/class/yago/Unit108189659"; 0.032306375000000005
"http://dbpedia.org/class/yago/Agency108337324"; 0.02295
"http://dbpedia.org/class/yago/SpaceAgencies"; 0.0085
"http://www.wikidata.org/entity/Q327333"; 0.0085
"http://www.wikidata.org/entity/Q895526"; 0.0036125000000000003
"http://dbpedia.org/ontology/GovernmentAgency"; 0.0085
"http://dbpedia.org/class/yago/OrganizationsBasedInWashington,D.C."; 0.0085
"http://dbpedia.org/class/yago/GovernmentAgenciesEstablishedIn1958"; 0.0085
"http://dbpedia.org/resource/Norton_Motorcycle_Company"; 0.15000000000000002
"http://dbpedia.org/class/yago/Business108061042"; 0.0247125
"http://dbpedia.org/class/yago/Enterprise108056231"; 0.028505625
"http://dbpedia.org/class/yago/Company108058098"; 0.02025
"http://dbpedia.org/class/yago/Institution108053576"; 0.0247125
"http://dbpedia.org/class/yago/Manufacturer108060446"; 0.02025
"http://dbpedia.org/ontology/Company"; 0.0075000000000000015
"http://purl.org/goodrelations/v1#BusinessEntity"; 0.0031875000000000007
"http://dbpedia.org/class/yago/CompaniesBasedInBirmingham,WestMidlands"; 0.0075000000000000015
"http://dbpedia.org/class/yago/CompaniesEstablishedIn1898"; 0.0075000000000000015
"http://dbpedia.org/class/yago/DefunctMotorVehicleManufacturersOfTheUnitedKingdom"; 0.0075000000000000015
"http://dbpedia.org/class/yago/MotorcycleManufacturersOfTheUnitedKingdom"; 0.0075000000000000015
"http://dbpedia.org/resource/Ramires"; 0.15000000000000002
"http://dbpedia.org/class/yago/2009FIFAConfederationsCupPlayers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/2011CopaAm%C3%A9ricaPlayers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/BrazilInternationalFootballers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/BrazilianExpatriateFootballers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/BrazilianFootballers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/Medalist110305062"; 0.008606250000000001
"http://dbpedia.org/class/yago/Winner110782940"; 0.010502812500000002
"http://dbpedia.org/class/yago/PrimeiraLigaPlayers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/S.L.BenficaFootballers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/CruzeiroEsporteClubePlayers"; 0.0031875000000000007
"http://dbpedia.org/class/yago/ExpatriateFootballersInPortugal"; 0.0031875000000000007
"http://dbpedia.org/class/yago/FootballersAtThe2008SummerOlympics"; 0.0031875000000000007
"http://dbpedia.org/class/yago/OlympicBronzeMedalistsForBrazil"; 0.0031875000000000007
"http://dbpedia.org/class/yago/OlympicFootballersOfBrazil"; 0.0031875000000000007
"http://dbpedia.org/class/yago/OlympicMedalistsInFootball"; 0.0031875000000000007
"http://dbpedia.org/class/yago/JoinvilleEsporteClubePlayers"; 0.0031875000000000007
"http://dbpedia.org/resource/Red"; 0.15000000000000002
"http://dbpedia.org/ontology/Colour"; 0.1275
"http://dbpedia.org/resource/Wembley_Stadium_(1923)"; 0.15000000000000002
"http://dbpedia.org/ontology/ArchitecturalStructure"; 0.08199843750000001
"http://dbpedia.org/ontology/SportFacility"; 0.05896875
"http://dbpedia.org/ontology/Stadium"; 0.031875
